text,label
"Five Stars  Love this brand in chewables, powder, any way that it comes!    ",1
"Quality, cost, size  This was definitely a better mailbox than I expected. The depth is around what I expected, but the width was much wider. Great quality, cost, size    ",1
Not worth the price  Purse size is perfect. The logo is already coming off and I have only used it once. CHEAP CHEAP CHEAP    ,0
"White order ko kaso pink ang dumating. Ok lang naman since no damage ang nareceive ko, tsaka ung pagkapink is light lang.",1
Broke within a month  My earbuds stopped working within a month and I contacted the seller but have not gotten a response and it's been over 2 weeks.    ,0
"One Star  Arrived with absolutely no hardware to put it together. Listed nuts and bolts as being included, they were not.    ",0
"What more could you ask for?  I used this light to replace an old fluorescent security light that I had over my driveway. It was very easy to install and produces a very bright white light with a wide radius, but not bright enough to disturb the neighbors. Very sturdy construction. The waterproof gasket can be tricky to keep in during installation but if you use a little grease or glue to tack it in place, no problem! You won't be sorry!    ",1
Prescribes sakin to at okay naman sana bumita ang heart dito salamat seller ang bilis nyo ipinadala gmot ko salamat,1
grabe super laki ng matitipid mo here in shopee. for me perfect siya sa mga nangungupahan or maliit lang yung family. hindi ganun kalaki makakain na space.,1
FABRIC SHRINKS  JUNK! After a few washings in cold water / air dry... the fabric started to shrink in on itself. When I contacted the seller to return the item they said it was beyond the return date - there wasn't a return date listed on the website = they lied. Avoid this seller and product. - even if you see other positive reviews. These pant were purchased in 2008. Maybe they'll improve the fabric in 2009. No matter I plan to avoid this seller.    ,0
"Can't Return Key Fob  I ordered this key fob thinking it was the right one for my 2002 Kia Sportage, it isn't, it doesn't contain the chip components on the inside either. The item description says it doesn't, I expected it not to have the programable chip parts. I can't return the item through Amazon because they are a Private Seller, but they don't have any kind of Warranty or Return Policy. Ultimately, I should have checked the item better, but I wish I could return it. They don't list that they don't have any kind of return policy either.    ",0
"Don't waste your hard earned money  Don't waste your hard earned money. It doesn't work. The thing came with a cable to connect the AUX connection only, which did not work. It had connections for digital and usb connections, so I ordered digital and usb cables. It still doesn't work. The only thing that works is an LED light.    ",0
"nakakatuwa kasi nakaabot ako sa sale laki ng natipid ko d2, kitang kita nman na safe na safe kasi nakabubble wrap talaga ng ayos, salamat",1
"Sira yung relo, putol yung strap, walang battery",0
MAGANDA SYA GUYS AT NAPAKAMURA SOLID TOOOOO ORDER NA DIN KAYO PERFECT PANG GIFT DIN KASE MAY PLASTIC SYA KAYA SOLID GUYSSSSSS GANDA PA NG MGA DESIGN AT PAGKATATAK NYA ORDER NA KAYO MGA SIZ THANKYOU SELLER MABUHAY KA,1
"superrr gandaaa, lalo ng color, medyo matagal lang dumating pero worth it naman, will buy again!",1
"Pang-ilang beses ko na umorder dito, kumpleto naman dumadating ang items and matagal pa ang expiration, kaso laging may tagas ang mga deo. I don't sa courier ito dahil kung maayos ang bote kahit bali-baliktarin at maalog walang tatagas. Mga reject yata sinesend nyo eh.",0
"Thank you seller, super maganda.talaga di sayang yung binayad ko s items nato.bili na po kayo.di kayo mag sisisi.promise.bili ako ulit pag dating ng sahod ko.mabigat siya at matibay.",1
Five Stars  Always a good family movie.    ,1
14 inches lang talaga sya promise. Pls do something.,1
Extremely Misleading!  In the picture it shows 2 balls which is what I wanted. I also thought they were much smaller seeing as these are intended to be toys for birds. I got this for my parakeet but it's the same size as her! She's not scared of it and she's pushed it around a few times but overall isn't interested in it.    ,0
So grateful and easily installed. Can grill again  I was afraid my older button style wouldn't be available but alas this did the trick. So grateful and easily installed. Can grill again!!    ,1
nagustuhan ni mama ng sobra. 24hours lang dumating na agad in good conditions lahat ng order ko. nakabubble wrap ng maige. thank you seller,1
Dis pleased  The box was torn and i feel that it would be great if this was in the description    ,0
"Cute Campfire Set and Not That Small.  This campfire is so great. It's also not that small, I'm not sure what some of the other reviews were expecting. The logs are about 1ft long each. The kids love setting it up and and rearranging all the rocks and logs and I love the imagination it brings out. Bonus the canvas bag that it comes with to store all the parts makes me SO happy. Well worth the price.    ",1
Not gluten free  Same as the other reviewer said. Was eating this and had a reaction to it that is unmistakably gluten related despite the ingredients stating otherwise. Sad!    ,0
Five Stars  Easy to use. I am using it in a homeschool situation and it is working beautifully.    ,1
Legit product.tnx seller.tnx jnt.sana magsale ulit pag naubos ko na.mabango cea ska matagal pa expiry date.super sulit.sana effective dn.,1
"Beware!  Never received part. Order info shows being delivered, tracking shows it shipped after it was delivered! Bogus order. Customer service not helpful. Beware.    ",0
"Don't dry this even on low heat!  Just received this item. While I liked the look of this throw and it's very soft, I washed/dried it according to the directions including putting the dryer on low heat, a large section of it was completely ruined. I'm returning it.    ",0
"It was nice, antagal lang dumating kasi nag ECQ, but it was in a good condition",1
ang laki ng wallet kahit wala akong pera,0
Good value  My old phone holder was broken a few days ago and I have to change it. The new one just works as good as my old one . Not that expensive but very nice product    ,1
Workmanship not up to par with reviews  I will be returning this item. Looked cool out of he box and before even trying to attach it to my iPhone X I inspected it and it looked like this with it peeling off. By the feels of it and looks of it glue was sticking out    ,0
very thin blanket  This is no more than the $1 blankets you can get at any dollar store or any discount store. It is NOT thick like the pictures show. Very small and not worth 1 bucks. Very unhappy with this purchase    ,0
"So Beautiful, in love.  This is the most beautiful journal that I have ever had. It looks even prettier in person. And I love to see this message every day before I write in my journal. I've decided to use it as an affirmation, positive prayer and intention journal and the passages on each page continue to inspire me and deepen my faith in myself, God and this beautiful life.    ",1
Natanggap ang item ngayun ung inorder ko dark Grey pero parang Grey lang tlga sya pero hindi na masama sa presyo sakto at pwede na,0
Averaging 7 to 10 MB/s transfer rate. With 3 usb port of laptop. Okay naman yung package. Natagalan lang yung delivery dahil siguro sa holiday pero kung hindi ko pa siguro chinat yung customer service nila hindi parin ma shiship yung item. Although thank you Seller at sa customer service representative. Sana magtagal itong product.,1
My husband is so happy I got him a replacement battery for his dewalt  My husband is so happy I got him a replacement battery for his dewalt. Another toy for big boy lol. Durable and sturdy. It is heavy. I'm pleased my husband is happy with this product.    ,1
3 stars lang po kase mali maling sizes nabigay samin.,0
Horrible Packaging  Just received this order yesterday. Took so long I had completely forgotten I ordered it. The bottles leaked. So disappointing. Will buy at the dollar store from now on.    ,0
Others may like it.  It's a weird silhouette. I wanted to wear it to a baptism but it just didn't look right. So far I have not worn. Others may like it.    ,0
Walang lamig hayss excited pa naman kame,0
Salamat sa TOLSEN ang ganda nya Sulit na sulit sa price mukhang matibay naman at mukhang original naman at legit yung 3 blade nya.bilis lang din dumating. thanks,1
Five Stars  looks nice and easy to keep looking clean    ,1
Sorry  Won't load even a bit. And it does not have a lot of options. So sorry not for me. Plus I make better houses.    ,0
"Stomach upset, and burn. and no returns accepted  It's too unfortunate that this product can't be return to the company, it caused upset stomach and burning, if it was a good product they would take returns but they don't    ",0
"Difficult product to work with  I tried to use the product for lip hair remover. Gave it 2 tries. Going into the garbage. Too sticky and messy. Couldn't get off my hands. Perhaps I didn't microwave long enough, but too hot doesn't work on lip area. Previously I used Sally Hansen wax with no issues. Never buying this again.    ",0
One Star  Horrible quality. Totally seethrough everywhere.    ,0
Just right  Just what we ordered    ,1
"Device not supported  This product often does not work with the iPhone X. Typically when I try to use it, I get an error message saying the device is not supported.    ",0
Super ganda ng ribbon bagay na bagay sa outfit ko for maternity photoshoot. Will buy again ibang color naman. Thank you seller for fast transaction.,1
"maganda ang bilis niya dumating it takes only 2 days dumating na agad. well packed ang item,malakas din ang tunog at mic nagustuhan ng mga kasama ni tita sa tindahan kaya bibili pa ulit ako thank you thank you thank you",1
"P100 lang nadagdag sa Electric bill ko. Thanks Fujidenzo! hahaha sorry sa video review, yan lang kasi pinangjoke ko sa tropa ko",1
Omg!!!!!!  I bought a used 010w led lighter. But you sent me 000w lighter. Omg!!!! How must I do ? You are a bad dealer absolutely!!!!!!    ,0
"Kimuse user here pati yung pang eyebrows na tumatagal din. Worth it naman and good for beginners like me. Konting practice pa, madali lang siya gamitin. Thank you!",1
Hindi gunagana un USB porter mo luma at gamit na! Parang pinulot lng kung saan.,0
tama yung items and complete naman din. sobrang ganda ng mga shades. will buy again pag naubos ulit. Thank you seller!,1
"Definitely buy again  This is a wonderful product. No issues and love the glass protector.It cover the whole screen. and not easy to broken even it knocked by the hard border,cause its edge is fiber plastic.    ",1
What u see is what u get. Maganda yung tumbler at responsive si seller. Inabot nga lang ng 9 days bago madeliver pero quality naman yung product.,1
"cute packaging, medyo matagal dumating, v brown",1
Akala ko mahaba sya. Parang 34-35 inches lang yung length niya kaya rinisell ko nalang. Manipis nga pala yung tela. Btw. Thank u seller,1
"Go for it!  Very nice glasses, especially for the price point. The glass is thick and sturdy!    ",1
Maliit po pala siya. Hindi katulad ng nasa picture. Di siya gaanong maliwanag.,0
thank you so much oppo ang legit talga ng store nyo,1
The product is good nagamit ko na. May crack lang konti yung isa pero gumagana prin naman. im still recommending this product,1
I love the plates sakto ung size and walang kulang.thank you seller.,1
Goid one  Working as described    ,1
Easy to use. Repeat customer.  Easy to use. Reasonable price. Company responds to questions!    ,1
"Salamat seller, 6star pa ibibigay ko, dahil mabilis at maganda ang pagkakabalot, God bless po",1
Five Stars  It came as expected.    ,1
KY kua na rider ayusin nmn sana wag magsalita ng di maganda.tama ba naman magsalita ka ng mga bweset,0
Do not buy  Froze my phone up twice when plugged in. Threw it in the trash    ,0
Does not work!  This DVD did not play.    ,0
naki usap ako sa seller kako bka puede palitan ung isang SONY triple A na battery ng isang Double A sana kz nagkamali lng ng checkout.sagot ng seller welcome daw pero d nmn pinalitan nila.ang tipid sumagot ng seller.buti pa pipi sumsagot ee.cla hawak na keyboard tipid pa magreply puro welcome.,1
"Verygood quality nka bubble wrap din safe na safe walang damaged, nasunod lahat Ng kulay na pinili ko.sorry late Ang rating ko na busy namatayan kami seller,thank you I will order again!",1
"Damaged in shipping to Amazon locker.  Amazon ships most items in boxes but this FOOD item is shipped in a bag. Inside the bag, the manufacturers box was completely crushed and looked like it might be a customer return.    ",0
Sira nman sayang pera paki ayos nman bago isend,0
Hate the game  Hate the game. Got for my son because I thought it would be fun. He hates it.    ,0
hindi maganda yung packaging kaya nagkadent yung item,0
diko alam ano e cocomment ko pero dalawa inorder ko okay naman yong isa tapos yong isa lang hindi ayaw nagana diko alam bakit,0
Ang gaan lang pala akala ko medyo may bigat sya kahit konti Andami ko nakita ganito na design sa shopee other than this brand. Bumili ako para twinning na kami ng idol ko sa SB19 na si Stell. Sana gamitin na nya yong gift ko,1
Junk  Don't work long and burned up my pumps    ,0
One Star  Poor writing for a poor character. Doesn't fit in Star Wars.    ,0
Nadismaya lng ako May damage sa likod ng jacket Ok na sana maganda Yun lng talaga prob,0
"Thanks and God bless to the seller and to the rider. Maganda Ang video Ng Korean sling bag. Sa reality pangit gamitin, may quality ba Ang bag? Gusotin! Disappointed!",0
Ang cute nung lalagyan May pasobra pa si seller It's a 5star mabilis din sya dumating di ko ineexpect dahil sa ibang bansa pa galing,1
medyo matagal lang delivery kase pre order pa pero dumating naman in good condition. well para nga syang electric fan pero papawisan pa rin leeg mo haha,1
Bakit kaya Ganun IsanG araw LanG paranG ayaw na Gumana yunG sensor niya. e charGe kO Ok na man OnLy 1 day i use the items SayanG d na man haLata sa price niya e. Kaya 1day OnLy,0
"Sira ung item na dumating,sayqng ung pera.",0
"5 star kasi kumpleto at may free pa maayos naman lahat, thank u seller",1
maganda sya promise bili na kayo. di kayo magsisisi I'll definitely buy this again,1
"Did not work!  I bought this for my nephew for Christmas. We took it out of the box, put batteries in it, followed all the directions, and never could get it to come on. He was so disappointed! Waste of money!    ",0
Thank you so much po. Sa uulitin. maganda siya at nagustuhan ng buyer ko. Sana lang sa susunod na order ko may freebies na. Pang ilang beses ko ng order ito.,1
Yung isa okay na-inflate pero yung isa defective. me butas yung sa may ihipan ng hangin kaya di nainflate. sayang! di siguro na check bago pinadala.,0
"Superb bango nya! thank you seller. maliban sa mabilis shipping maayos din pagkabalot, di lang talaga maiwasan yung may damage ng konti but its okay",1
"Maganda ang tunog. Katulad ng nasa advertisement. Quality talaga. Will recommend sa,mga friends ko and i am sure d ako mapapahiya",1
Ok nmn yung wallet kya lng.may puti2x siya ng konti as you can see in the pics.,1
Granddaughter loved them  Granddaughter loved them    ,1
"ang gandaaaa nya sobra, di ko na navideohan kasi excited nako, this is my second time na bumili ulit, ang ganda nya sobra hindi ka magsisi sa price huhu tapos may mga freebies pa and yung note hehehe thankyouuu tbk!",1
"Great tripod, easy to deploy and lightweight  A great companion for my creative photography    ",1
Great battery life and Good sound  Even with a large head these headphones aren't uncomfortable. Great battery life and Good sound.    ,1
One Star  received one large box instead of 01 silver boxes. What up?    ,0
"Five Stars  Cool, comfortable, perfect fit, and the price is right.    ",1
"Worked in Days  After child birth, I got KP so bad all over the backside of my arms it was gross to even touch because I was so bumpy. I'm not kidding the bumps were gone within DAYS of using this stuff!! So impressed!!!    ",1
Arrow bolts were not packaged  Bolts were all loose in the shipping envelope. Some of the arrows were in pieces. The arrow packaging inside the shipping envelope was opened and empty.    ,0
super thankyou uniliver salamat dn sa pa freebies super legit at safe na safe ung mga item.,1
Hindi siya 2Liters. Nakaka-disappoint kasi dalawa pa naman binili ko. Nakalagay sa description na 2Liters pero 1.1Liter lang yung dumating pareho.,0
No good  Spring broke the second day I had it... The scent was hardly noticeable so I would not recommend this to anyone    ,0
Thanks seller ang mura ng product pero nagustuhan talaga ng pamangkin ko,1
too small pambata lng sya age 9yrs old.sa pic lng mukhang malaki,0
"Thought of returning BUT already removed cardboard backing on one set and I don't want to waste anymore time or cost to send bac  BUYER BEWARE! Not worth the money......There is not enough ""sticky"" for them to even stick to notebook paper and the first few gray ones, I used had ripped index tabs. Thought it was the way I was pulling them off but when I fanned them out noticed others were ripped and missing the index tab. Thought of returning BUT already removed cardboard backing on one set and I don't want to waste anymore time or cost to send back.    ",0
super ganda nea as in wala kang masabi love it seller,1
"Not as advertised  There was no wooden stand, just a bucket. Returning:(    ",0
Works great  Have a few different kinds and these are the best for the price    ,1
"No book?  Uh, I didn't receive my book? I received a sealed package, but nothing in the package..can someone help me with this issue?    ",0
Poor quality  Very poor quality. Strings coming out all over the bikini and i haven't even worn it once.    ,0
One Star  I ordered the large set and got sent all mediums!    ,0
Highly recommended  Love this! Super soft and great quality. Bill be buying from this company again.    ,1
DON'T WASTE YOUR MONEY!  PIECE OF JUNK. Would not charge with rechargeable batteries and didn't last anytime at all with regular batteries    ,0
"I ordered 2 pcs ng cp holder pero ung Isa putol tskkk also I ordered 3 pc's ng earphone 1 gray 1 blue, 1 pink pero ang dumating 2 black 1 pink may mga box nga pero useless kasi hinde inilagay sa box basta wrap nlng Ni di man Lang mag response ng maayos ung seller",0
Thank you so much. super laki Ng savings dito haha very good deal. ang bilis magship and maayos packaging.til next sale Sana may budget ulit. more sales!,1
"Super comfortable.  My husband is obsessed with these slides! He raves about how soft and comfortable they are, he has had a few of these pairs and is no longer willing to try something else    ",1
pngit an liptint yumi n color s pic mpink xa pro s prsonal mbrown prang un s ally.tpos ung glossier na blush on mdumi at cra p an packaging,0
its super nice and strong talaga to kahit na nagkaroon ako ng iyak session di talaga sha natanggal 10/10 super recommend,1
low quality. Madaling malowbatt.Ayaw ko nang mag order.,0
Ordinary paper nag message pa ako na I need a glossy paper sabi no worries it's a glossy paper hindi lahat ng seller pwedi pgkatiwalaan karamihan sealers sinungaling gaya mo,0
Do not buy  I've had these less then three months and they have all stopped working and will not charge my iPhone.    ,0
"Okay naman yong top, nagustuhan ko, medyo nag worry ako kase baka di kasya saken, thankfully kasya naman, the only downside ay yong arms niya medyo sikip yong garter, crop top din siya, medyo manipis yong tela pero all in all maganda at nagustuhan ko, thank you seller!",1
2 INORDER KO PERO ISA LANG DUMATING. KAYA AKO UMORDER DITO KASI LEGIT SHOP PERO PANGIT NAMAN PALA SERBISYO. YUNG RIDER DI MANLANG TUMAWAG OR NAG TEXT KUNG NASA TAPAT NA DI TULOY AKO YUNG NAG RECIEVE EDI SANA NAPANSIN KO KAGAD NA 1 ITEM LANG PALA. PAKIBIGAY SANA NG ISA PANG ITEM O YUNG EXTRANG BAYAD,0
Panget na box. Tapos yung mic may basag,0
Ibang color sinend nyo! Nakakadisappoint. di pa match sa price,0
Got my orders always asking nagoorder dito sa shop na to kaya lang kulang Yung dumating sa mga items ko tsaka Mali color Yung dumating order ko maroon then dumating fushia pink nirefund Naman ni seller.,0
"No problems with the product.  This item works well, and it even came earlier than expected. I'm happy with this mouse.    ",1
sira yung isa ndi gumagana nakakasad,0
One Star  does not dry for hours and smells.    ,0
"Dark gray ung order q pero iba ung kulai na pinadala. XXL ung size pero pang M lg ung puedeng mang suot. Next time, qng wala nman ung order wag nlg mgpdla ng iba kcii sayang lg din d nmin magamit. Or msgs nio nlg kme gnun. Hayyss",0
Natanggap ko na sia subra liit pero ok na man ung items thank you.,0
"DO NOT BUY  so terrible. always has a buzzy sound, cant turn off my screen or it'll turn off the music, sometimes doesn't even work, and it does not let you use your microphone    ",0
wala akong masabi dalawang klaseng bubble wrap tO secure na di mababasag yung items. KUDOS SA SHOP AND SELLER!,1
Akala ko okay.ilang days pa lang yung pang men namuti na.sayang pera,0
khaki po ung inorder ko pero navy blue at white po ang dumating.,0
like it  I really like this phone holder! It holds my phone really well and I do not have problems with my phone falling down from it. The magnet is really sturdy and I'm definitely happy with this product.    ,1
"Ok nman items gumagana lahat, ang packiging nakabubble wrap pero may damage parin sana nilagyan ng fragile.",0
"Tank Sensors Working  I was having an issue where my black tank showed 3/4 full all the time. I use the softener products anytime we are camping (about once a month we take the trailer out), but still had the issue. I used this product and afterwards my gauges were working properly. Will use again if the issue comes back.    ",1
maliit pero malakas. pwd sa iPhone ko and I’m happy with it. FM is working too. ung volume ng mic medyo mahina pero okay naman sya.,1
"sobrang layo ng item sa picture, parang leggings na pang buntis not satisfied",0
Great quality  They look perfect. Will continue to purchase them.    ,1
Thank you ang bilis magship out at ng delivery. Ang gaganda ng socks d halatang mumurahin. Gustong gusto ku ung mga designs. Thank u,1
Don’t why pero lasang kandila ung ice watermelon nila. Di ko alam kung saakin lang natapat or what. Pero sinabi ko kay seller sabi lang sakin check the date kung expired. Pero di naman expired. Kaya i dont know bakit ganun lasa. Seller didn’t bother anymore nung nag send ako ng picture na di nmn exp,0
One Star  Only bounces back and forth a couple of times then stops    ,0
"Bad flavor and texture.  Very disappointed,color is tan not white like the first brand I bought. Has a strong odor. Didn't have a good flavor or texture. Not returnable so was a waste of money can't see using it again. I don't know if I'll buy another Anthony's product again Don't know if I'll buy another Anthony's product again.    ",0
"Grabeee! Calling all na mahilig mag movie marathon at music! Na amazed ako sa Sound Quality at ganda ng Sound bar na to. Sa presyong di mo akalaing maganda ang quality nya, Buy Now and you will see for yourself. Thank you seller at sa Ninja Van Rider today. Got the item na good.",1
Thank you shoppe thanks seller na receive kuna ang parcel well packed and correct item all in all.are working ang galing lang ang mura lang ng product pero quality sya pang national bookstore lang ang peg medyo cheaper sya pero lahat maayus i buy again pag naubos na more sales to come s shop god bless,1
"thank you seller! okay naman yung powder mud, na-ddry niya yung pimple pero hindi agad-agad. nakuha ko to for 99 pesos kasama na yung sulfur soap na maliit.",1
"At first akala ko hindi gumagana yung mic, pero napagana ko naman after ilang mins. Yung adapter ang hindi ko alam paano gamitin sa pc kaya buti na lang isa lang binili ko kase hindi ko rin magagamit. Pero overall satisfy naman ako. Sobrang tagal nga lang dumating though pre order sya.",1
Good quality. Madaling naship. Sobrang easy na lang din naman magconnect ng Bluetooth sa device. Maraming thank you po.,1
"matagal sya nadeliver.maganda ung item mabibigat, makakapal at malalaki naman.i hope worth the price.thank you seller",1
Sira ang battery hindi nag cha charge Dapat tinetesting nyo muna kung may sira o wala bago nyo iship,0
Cheap!  This is such a waste of money! Super cheap I think I could have gotten a better one at the dollar store. Save yourself the trouble of ordering these. So not worth the money! I will be returning these!    ,0
"Nag Order ako ng 2, kaso nagloloko yung isa, pano kaya to? Sayang naman,",0
Don't bother  This product was not effective and caused sensitivity issues.    ,0
Not a free size! Sayang lng pera nyo dto sa my God! My damage pa pinadala mahiya nman kayo! Nagbaya Ng Tama tapos ipapadala nyo my damage!,0
Nakakaasar laging kulang ang pinapadala nila ang dami ko pa nmang inorder Pinabili lang din kasi sakin yan nung mga batang bumibili sa store namin kasi ang ganda daw pero kulang nman ang items. Tapos kung oorder ako ulet kulang na nman ang dadating wala pang nasagot pag menemessage ko sila,0
quality is bad  worse thing i bought ever in my life    ,0
Crafting  It was perfect for my project    ,1
"So far so good, wala naman problema and legit na iphone naman… will update nalang siguro if ever magkaron ng problema",1
"Kulang ng isang paa yung parcel ko, hindi rin matibay pero di naman ako nagexpect for the price. I don't consider buying it again.",0
Product Niya is okay. Pero pagdeliver ay kulang? Not okay. Sayang din 137 nuh nagbabayad naman kamo ng maayos sana complete din ma deliver haysss,0
"Basag ang takip,tapos ibang kulay binigay,blue at green ang order q,white at green ang dumating.pero ok na Sana kanya lng ung takip nman basag",0
"Terrible!  I bought this for my son's minecraft room for christmas, we followed all the directions and made sure the wall was clean and dry, but didn't work at all! The decal repeatedly kept falling off, I rubbed it back onto the wall constantly and it just kept peeling until one dat it fell into a pile on my son's floor! It stuck to itself so I couldn't reuse it and had to throw it away! Don't waste your $20 it will not stay on the wall at all !    ",0
Very cute. Working as it should. Mahina but pang palamig lang to habang nakaaircon hehe. So cute talaga guys nakakatuwa. Sana di madaling masira,1
"so excited to try it out!  After used for a few times, effect is good, it will not feel pain in use. I used to shave my legs, but hair grow out the next day. I am so pleased with this product.    ",1
"BROKEN ZIPPER  I thought it was a good durable bag for travel. It has been only been used in car travel, today being the second use. The zipper pull came off in my hand when I tried to open it and remove contents. Both outings the bag had only three / fours items inside. VERY DISAPPOINTED with my purchase    ",0
Putangina! Mapapamura ka talaga kasi nsayang lang halagang 200 plus na binayaran ko! Basag ung tunog ng speaker plus hndi pa gumagana ung free mic. Kaya pala free! Tangina dko pinulot ang pera na ipinangbayad ko senyo! Pnghhirapan ko ajg bawat sentimo! Bwisit kayoooooo!,0
Thabk you sa freebies! Yung vinyl may transfer pa rin but we'll see pag matagalan. Mababango din sila lahat,1
"Sablay. prang nangaasar c seller, sa una lng maayos pg 2nd at 3rd order m sablay na, 2nd order q wrong color tama ung size, tpos ng return/refund aq. umorder aq ulit for 3rd time, todo note at chat pq. nung dumating na ayun tama n amg kulay, KASO UNG SIZE. SABLAY! medium or large lng ata to.",0
"this is the worst thing I've seen  this is the worst thing I've seen, the camera does not work, the touch screen feels like sandpaper ....a bad article.DO NOT BUY THIS    ",0
"sa susunod kung ano yung nasa picture niyong product, ganon din ideliver niyo. Umayyyyy",0
Sira ulit! Nagsasayang lang kayo ng pera at very poor packaging! Not recommended buying from this shop. Ngayon lang ako naka-receive ng ganitong sirang items sa shopee. Will not order again from this shop.,0
Bakit po ganyn Binayaran namin Ng maayos Bakit gnyn dating basag so disappointed,0
DON'T WASTE YOUR MONEY  Did not work or improve the current situation.Wont be buying another one.    ,0
Nakaka dismaya kala ko stainless nasa loob nya glass pala. Kaya diko alam kung keri nya hot coffee HUHU. I bought dis para makapag baon ng kape sa school.,0
Hindi maganda sayang pera rito 2 lang socket Nagana the rest sira tas unting galaw lang mawawala kuryente sobrang luwag,0
Nakakadis apoint lang kasi sira ang mic di pa rin magagamit anu ba yan kakadis apoint,0
For Ford New Edge Mustang 4th Gen Pair of Smoked Lens Clear Corner Headlight  very happy with it and the condition its was in the order    ,1
"Very beautiful  I got 2 of these for my son's for Christmas. It's very soft and beautiful. It has silver edged pages and the cover is very soft leather looking material. The words are not large regular size print ,but it's fine for us.    ",1
"Easy to Use  Nice little item. Size and feel of a putter, but 31 degree loft pops ball up and forward easily.    ",1
Nice s  Item was exactly as described!    ,1
"Make no sense that is is allowed to be sell to ppl  (Came Used and broken straight out the package) Even tho I read all the review and they were bad I took a chance thinking I could overcome the issues other ppl had but this just isn't worth buying. Design is nice, but what's good of a lock if it doesn't work . Save your time and money and look else where !!!    ",0
"Warning - Does not fold for storage properly, frame bends  If you want fold this up and store it, do not buy, it's garbage in that respect. Works fine for hitting balls, the net when standing functions as intended. But, does not fold up as represented in instructions or as in YouTube videos...followed these as precisely as possible and it does not fold properly. This is a known issue that others have posted about. Problem seems to be frame developes a slight twist that makes folding impossible. Cannot untwist. And, once twisted will not stand up properly again. Better options out there. Very hard to pack up and send back.    ",0
"Durable Bag  Great value for this bag. I can take my rifle, shotgun, and handgun with extra items for range day in this bag. I highly recommend.    ",1
Replaced sun damaged flowers!  Great replacement flowers!! Better than the originals!    ,1
time saver  they are easy to use and the cupcake come out right quick. the only question is will they retain a smell after while and what to do about it if it happens.    ,1
Cheap ass shit  This shit didn't even last a month the lil basket thing broke inside I had to take it all the way apart to get the weed out    ,0
"unrelated pic and video, the earphones are good nasira na yong isa kase nahigit ng aso namin but ang lakas nya sa volume.",1
Maganda naman yung damit. Di mainit sa katawan at maganda din ang print. Salamat Seller. Nakakainis lanc nu hinde ko kasi alam dito kay shopee kunv anu publema wala naman ako inuulit na words pero hndi padim aq pweydi sa rewards ay nako nakakainis. Recommended pala eto na shop na to ha nice buy ditu,1
"Not happy at all with order service  I ordered the 20 pound tank and received a 1 pound tank, was trying to get before camping trip now have to use what came. Not happy at all with order service.    ",0
"Love it!  I have had for about 4 days now, love it so far. Records my steps, sleep, calories and miles. It even synched with my Samsung's health. Great price for a great bluetooth fitness watch, glad I didn't pay $200.00 for a name brand.    ",1
Pangit ang bilis pala. Ma low batt bumilo pa ako ng 10,0
Thank you seller. Ambilis dumating at ang ganda. 5 stars thumbs up sayo seller. Ingat palagi and sana i bless pa ni God ang business mo.,1
Hindi pantay yung pad arms. Nakakadismaya. Balak ko pa namang gamitin yung frame,0
Puro dent yung box ng item di man lang nag provide ng box si seller,0
Just ok  These are a nice color but not that soft. They don't keep me cool like a normal pillow case.. haven't noticed a difference in hair breakage..I really don't like the texture of these pillows as they feel rough and waxy like. Wouldn't recommend    ,0
"These consistently suck and quit working properly (leakage  These consistently suck and quit working properly (leakage, etc) after a few months. But there aren't really any other better options on the market. The refill cartridges are extremely expensive, as much as buying a whole new unit almost.    ",0
"konti nalang natira,nagleak pagkarating sakin ang mahal pa naman ng product niyo",0
Hi Seller! Sa wakas na checkout ko na din to. Tagal din nasa cart ko to. And super satisfied ako sa mga nabili ko. Will buy more soon,1
Five Stars  Very nice texture and doesn't make your lips feel weird. Smells great too!    ,1
"First time to oderder this product. My kunting disappointed lang sa packing kasi tampered na po ang box, sana lang di siya pinagpalitan. First time user din ng lotion na to kaya i dont have knowlege kung legit o hindi. Hope next time paki balot nalang ng maayus.",0
Malaki play sya tlga Ang Ganda ambilis long uminit sana magtagal thank you,1
As described  Product is as show and described and good quality :)    ,1
Safety  I will use this product during the next time I view the sun. It fit my scope well and appears to be well made.    ,1
"Useless  The combination they sent for this lock did not work. So, the lock is useless. I would not order from this vendor again.    ",0
DISSAPOINTED wala pang kalahating araw lobat na,0
"Beautifully illustrated and educational!  This book brings the rainforest to life! My daughter is almost two and will enjoy this books for years to come! Right now she is fascinated with all the colors and all the different animals, but she will learn so much from this book as she gets older.    ",1
"Maganda ang kulay walang gasgas maliwanag ang ilaw sobrang Good happy customer here,bili na kayo nito sulit ang bayad!",1
S ngaun ok nman Po Kasi walang damage pero d ko p n try Kung gumagana,0
Mukhang eto na paborito kong takip ni kk. maganda pagkakabalot at walang damage. ginupit ko na ung clear straw para sakto sa 16oz and 20oz kk ko,1
Rep that Army!  Have it on my classroom bulletin and I love it!    ,1
One Star  Pool was missing one of poles. I NEVER did get another one sent to me    ,0
"Small speaker - great buy  This little speaker is awesome. It came really quick using amazon prime and is packaged really well. The speaker itself is a vibrant red color that comes with a charger, clip and a suction cup for easy use. It packs a great sound quality for such a small speaker. Definitely great to throw in the beach bag or shower.    ",1
Returning the item is not easy  Be cautious with item sizes and the return policy is not made as easy    ,0
